idx,frr,quagga,bird,batfish,gobgp,label,output
65095,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
65142,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
65200,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
65240,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
65284,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
65296,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
65342,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
65343,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
65362,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
65365,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
65414,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
65469,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
65482,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
65502,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
65666,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
65771,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
65772,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
65787,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
65876,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
65901,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
65902,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
65903,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
65915,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
66029,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
66060,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
66110,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
66126,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
66181,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
66182,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
66238,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
66239,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
66387,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_C,yyyyyyynyy
66391,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
66392,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
66394,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
66396,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
66439,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
66469,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
66470,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
66472,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
66473,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
66474,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
66497,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
66516,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
66553,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMA,yyyyyynyyy
66554,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
66555,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
66556,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
66659,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
66762,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
66864,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
66962,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
66978,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
66998,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
67018,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMA,yyyyyynyyy
67019,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
67020,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
67021,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
67143,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
67195,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
67291,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
67292,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
67293,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
67294,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
67295,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
67314,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
67392,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
67415,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
67440,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
67441,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
67469,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_LC,yyyyyyynyy
67470,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_MC,yyyyyyynyy
67475,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_LC,yyyyyyynyy
67476,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_MC,yyyyyyynyy
67484,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
67485,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
67486,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
67488,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
67505,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
67506,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
67507,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
67508,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
67576,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
67618,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
67724,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
67799,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
67804,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
67805,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
67821,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
67876,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
67896,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
67970,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_C,yyyyyyynyy
67975,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_C,yyyyyyynyy
67981,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMC,yyyyyyynyy
67993,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
68056,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
68057,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
68073,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
68096,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
68120,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
68121,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
68122,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
68144,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
68145,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
68148,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MD,yyyyyynnyy
68159,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
68163,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
68164,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
68207,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
68223,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
68250,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
68261,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
68276,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
68277,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
68278,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
68294,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
68311,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
68327,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
68346,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
68347,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
68370,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
68391,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
68413,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
68435,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
68436,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
68437,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
68438,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
68439,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
68440,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LD,yyyyyynnyy
68441,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MD,yyyyyynnyy
68489,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
68499,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
68525,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMC,yyyyyyynyy
68544,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
68590,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
68591,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
68614,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMA,yyyyyynyyy
68616,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
68617,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMC,yyyyyynnyy
68636,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
68637,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
68696,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
68700,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMA,yyyyyynyyy
68701,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
68702,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
68721,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
68778,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
68779,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
68795,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_C,yyyyyynnyy
68803,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
68804,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
68806,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
68807,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
68808,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LD,yyyyyynnyy
68809,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
68810,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LD,yyyyyynnyy
68811,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
68877,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
68891,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_C,yyyyyyynyy
68892,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_D,yyyyyyynyy
68898,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_C,yyyyyyynyy
68902,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMC,yyyyyynnyy
68904,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MD,yyyyyynnyy
68905,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LD,yyyyyynnyy
68906,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
68907,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
68908,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MD,yyyyyynnyy
68932,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
68933,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
68948,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
68952,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
68953,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
68954,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
68971,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
68977,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
68978,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
68979,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMC,yyyyyynnyy
68991,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_C,yyyyyyynyy
68996,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMA,yyyyyynyyy
68998,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
68999,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LM,yyyyyynnyy
69000,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMC,yyyyyynnyy
69014,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",MCA_LMC,yyyyyyynyy
69021,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",MC_LD,yyyyyyynyy
69022,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",MC_MD,yyyyyyynyy
69023,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",MC_LD,yyyyyyynyy
69024,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",MC_MD,yyyyyyynyy
69026,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",MA_LMD,yyyyyyynyy
69027,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",MA_LMD,yyyyyyynyy
73794,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
73905,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
74002,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
74026,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LC,yyyyyyynyy
74027,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
74083,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
74159,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_M,yyyyyynnyy
74185,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
74381,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
74452,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
74485,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
74766,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
74832,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LC,yyyyyyynyy
74833,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
74864,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_C,yyyyyynnyy
74889,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_L,yyyyyynnyy
74890,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_LC,yyyyyynnyy
74891,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
74905,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_L,yyyyyynnyy
75031,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
75098,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
75128,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
75165,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
75218,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
75305,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
75396,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
75414,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_L,yyyyyynnyy
75449,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
75467,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLMC_C,yyyyyyynyy
75478,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LMC,yyyyyyynyy
75615,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
75739,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LC,yyyyyyynyy
75740,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
75751,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
75861,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
75976,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_C,yyyyyynnyy
75987,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
76019,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_C,yyyyyynnyy
76068,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
76082,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM_D,yyyyyynyyy
76103,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
76119,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
76139,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_C,yyyyyynnyy
76155,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_C,yyyyyynnyy
76171,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
76208,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM,yyyyyynyyy
76262,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
76294,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_M,yyyyyynnyy
76313,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM_D,yyyyyynyyy
76314,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_LC,yyyyyyynyy
76315,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_MC,yyyyyyynyy
76369,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
76392,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLMA,yyyyyynyyy
76393,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_C,yyyyyynnyy
76395,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
76396,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_D,yyyyyynnyy
76397,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_D,yyyyyyynyy
76398,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_LD,yyyyyynnyy
76423,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_M,yyyyyynnyy
76441,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
76465,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLMC,yyyyyynyyy
76472,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_LMC,yyyyyynnyy
76487,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLM_C,yyyyyyynyy
76488,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLM_D,yyyyyynyyy
76490,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PLM_LM,yyyyyynnyy
76503,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",LMC_LMC,yyyyyyynyy
76504,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",LMC_D,yyyyyyynyy
76506,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",LMC_LD,yyyyyyynyy
76515,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",LMA_LMC,yyyyyyynyy
80052,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PL,yyyyyynyyy
80061,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PL,yyyyyynyyy
80106,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_C,yyyyyyynyy
80185,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PL,yyyyyynyyy
80329,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_C,yyyyyyynyy
80361,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PL,yyyyyynyyy
80450,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PLA_C,yyyyyyynyy
80454,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_LC,yyyyyyynyy
80455,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_MC,yyyyyyynyy
80456,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_D,yyyyyyynyy
80457,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_D,yyyyyyynyy
80458,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_D,yyyyyyynyy
80459,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_LD,yyyyyyynyy
80564,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_C,yyyyyyynyy
80643,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_LC,yyyyyyynyy
80644,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_MC,yyyyyyynyy
80682,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PL_C,yyyyyynnyy
80703,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PL_L,yyyyyynnyy
80724,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLC,yyyyyynyyy
80728,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PL_C,yyyyyynnyy
80729,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PL_D,yyyyyynyyy
80731,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PL_LM,yyyyyynnyy
80790,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_LC,yyyyyyynyy
80791,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_MC,yyyyyyynyy
80825,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_C,yyyyyyynyy
80842,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_C,yyyyyyynyy
80865,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_LC,yyyyyyynyy
80866,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_MC,yyyyyyynyy
80884,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_LC,yyyyyyynyy
80885,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_MC,yyyyyyynyy
80951,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_LC,yyyyyyynyy
80952,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_MC,yyyyyyynyy
